LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
340000,2,2,3,45,11,11,11,11,11,11,3253,15865,1946,546,546,590,15886,1946,546,546,590,550,0
340000,2,2,3,36,9,9,9,9,9,9,3058,4087,5129,3142,3210,4153,1087,1129,1052,120,1000,1000,0
340000,2,2,3,26,9,9,9,9,9,9,95878,97594,99835,102801,106263,98797,4500,5000,6000,7000,6000,30000,0
340000,2,2,3,40,9,9,9,9,9,9,244451,230907,228760,229404,161551,164936,10000,10000,7100,5800,5915,6100,0
340000,2,3,3,36,9,9,9,9,9,9,242518,247338,252656,257535,262670,266351,8849,9300,9200,9226,9530,10139,0
340000,2,2,3,44,9,9,9,10,9,9,240851,171731,61404,114807,114560,85272,8297,4951,199726,4476,3257,3497,0
340000,2,3,3,43,9,9,9,9,9,9,15928,18338,20035,24238,20315,16378,3000,2000,5000,1000,723,5000,0
340000,2,3,3,56,10,10,10,10,9,9,5610,5399,12347,8612,5479,0,5399,12353,8619,0,0,0,1
340000,2,3,3,29,10,9,9,9,9,9,11806,13535,18784,26069,20007,15857,10000,6000,23000,400,5857,6500,0
340000,2,2,3,29,9,9,9,10,9,10,36533,33689,8108,19291,35882,18924,3000,3000,21000,20000,18924,22534,0
340000,2,2,3,40,9,9,9,9,9,9,40681,43171,45465,46708,49912,52102,3171,3000,2000,4000,3000,2100,0
340000,2,2,3,32,9,9,9,9,9,9,61605,64250,66293,57657,53035,54693,3500,3049,2706,1870,3000,4000,0
340000,2,2,3,47,10,10,10,10,10,10,507,892,5221,7627,580,999,892,5269,8193,596,999,176340,0
340000,2,2,3,45,9,9,9,9,10,10,284099,286067,290374,5329,5029,7079,11000,10005,5336,5036,38592,4448,0
340000,2,3,3,34,9,9,9,9,9,9,254219,252984,252180,250359,203580,192415,9500,9780,9425,7500,6800,7200,0
340000,2,2,3,30,9,9,9,9,9,9,338624,338272,339191,325675,285417,284834,15000,15000,15000,15000,12000,12500,1
340000,2,2,3,37,11,11,11,11,11,11,7200,0,0,0,0,0,0,0,0,0,0,0,0
340000,2,2,3,31,9,9,9,9,9,9,192860,189272,137255,137180,135783,135201,7332,5008,6367,4800,4941,4696,0
340000,2,3,3,36,9,9,9,9,9,9,183898,185268,326074,276519,251815,218706,60075,160444,10143,7190,6283,5208,0
340000,2,2,3,33,11,10,9,10,9,9,1632,3121,44092,31292,17391,21678,2027,39774,43325,5000,10000,10079,0
340000,2,3,3,36,8,10,10,10,10,10,0,544,4881,717,3785,10911,544,4881,717,3785,10911,10226,0
340000,2,2,3,57,10,10,10,10,10,10,16729,8942,10301,20793,14817,4614,8942,10321,20793,14817,4614,7005,0
340000,2,2,3,42,9,9,9,9,9,9,226644,225033,219702,132852,124168,119568,8000,9222,5000,4500,4500,3834,0
340000,2,2,3,37,9,9,9,9,9,9,36006,12144,17164,15821,12317,14850,5000,10326,5000,10000,5000,5000,0
340000,2,2,3,45,11,11,11,11,11,11,5754,480,2532,-36,105668,5490,482,2544,2,106196,5517,433,0
340000,2,2,3,48,9,9,9,9,9,9,310866,320685,320614,21768,22405,24545,15000,7000,1500,1000,2500,112500,0
340000,2,2,3,29,9,9,10,10,10,9,20816,11706,600,-470,50813,50271,1005,600,0,51283,1193,5000,0
340000,2,3,3,36,9,9,9,9,7,9,29879,26968,31051,34917,32110,33984,1459,4674,5032,360,6360,4116,0
340000,2,3,3,36,10,10,10,10,10,9,4490,4834,17716,12010,14111,6995,4834,17716,12636,14111,0,5666,0
340000,2,3,3,46,9,9,9,9,9,9,94915,92955,89689,81996,83439,71239,3224,4000,3504,4349,3000,3098,0
330000,2,3,3,31,9,9,7,9,9,9,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0
330000,2,3,3,50,10,10,10,10,11,11,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0
330000,2,2,3,56,8,10,10,11,10,10,-9,1520,1488,0,3965,8676,1529,1507,0,3965,8676,384,0
330000,2,3,3,37,10,10,10,10,9,10,4785,3403,0,5882,5882,1013,3523,0,5882,0,1013,0,0
330000,2,2,3,28,10,10,10,10,10,10,390,0,780,150,320,780,0,780,150,320,1000,0,0
330000,2,3,3,47,8,11,11,11,11,10,2246,13990,20992,681,0,5180,13990,21060,681,0,5180,3820,0
330000,2,3,3,36,8,11,11,10,10,10,0,0,0,1983,0,207,0,0,1983,0,207,49974,0
330000,2,3,3,29,10,10,10,9,9,9,730,213,2368,3368,1377,0,213,2368,1000,190,0,0,0
330000,2,2,3,41,8,7,7,7,7,7,289884,283863,301265,306752,313710,309446,0,22200,12000,12000,978,23500,0
330000,2,2,3,39,1,2,3,4,5,6,377779,372355,365250,358145,352121,346216,0,0,0,0,0,0,1
330000,2,3,3,41,10,10,11,11,11,11,4122,0,0,0,0,0,0,0,0,0,0,0,0
330000,2,3,3,44,9,9,9,9,9,9,234447,202747,180566,182604,186415,190303,8903,7903,6418,6633,6852,6910,0
330000,2,2,3,31,9,9,9,9,9,9,298644,297005,303257,302905,304151,299959,13000,13000,11000,11100,11000,16000,0
330000,2,2,3,47,8,11,11,10,10,10,0,0,0,3155,4550,1264,0,0,3155,4550,1264,813,0
330000,2,2,3,30,9,9,9,9,9,10,155285,156122,11733,9620,0,4520,10000,10000,2000,0,4520,2500,0
330000,2,3,3,40,11,11,11,10,10,9,2573,1800,-910,-1878,252686,72401,1800,0,594,256662,3000,4944,0
330000,2,2,3,37,11,11,11,11,11,11,2148,0,3080,3119,0,7255,0,3080,3119,0,7255,9060,0
330000,2,3,3,36,10,10,10,10,10,10,399,26,519,452,457,0,26,707,452,457,0,0,0
330000,2,2,3,28,9,9,9,9,7,7,225079,229947,233122,246414,253338,249107,10000,8507,17215,11000,0,12000,0
330000,2,2,3,45,9,9,9,9,9,9,123813,127050,135631,138036,141330,144529,5100,10600,5000,5000,5000,5000,0
330000,2,2,3,42,9,9,9,9,9,9,18516,24202,32912,36710,40442,42283,10000,10000,5000,5000,5000,5000,0
330000,2,2,3,45,9,9,9,9,9,9,47644,48906,50531,50595,40491,31020,2000,2500,1309,1243,2027,1056,0
330000,2,2,3,27,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
330000,2,3,3,36,9,9,9,9,9,9,95255,101046,100349,100218,100334,98097,10500,4074,3600,4005,3600,3400,0
330000,2,3,3,36,10,10,7,10,10,10,2964,36,36,24699,2912,14231,36,0,24863,2912,14231,6976,0
330000,2,3,3,34,9,9,10,10,9,9,21576,24226,15577,89851,86005,121319,5002,15579,89851,5000,50000,100000,0
330000,2,3,3,42,10,10,10,10,10,10,899,7445,0,3899,2707,8000,7448,0,3899,2707,8000,0,0
330000,2,2,3,42,11,10,7,7,11,10,-4,8223,2996,207,-3,500,15450,0,209,3,503,0,1
330000,2,2,3,37,10,10,10,10,9,9,2202,2900,2335,7278,6646,5324,2911,2579,7278,6,26,2089,0
330000,2,2,3,43,8,10,10,11,11,11,-58,22301,0,0,0,0,22359,5895,0,0,0,0,0
330000,2,2,3,29,9,9,9,9,9,9,132702,135972,137289,141844,143470,146596,6972,4989,6844,5470,5596,5577,0
330000,2,2,3,50,11,11,11,11,11,11,5600,0,98,0,0,318,0,98,0,0,318,452,0
330000,2,3,3,36,8,11,11,10,10,10,0,0,0,469,150,3661,0,0,469,150,3661,3800,0
330000,2,3,3,53,9,9,9,9,9,9,304922,292517,211831,153841,156866,155679,14000,7507,6000,6171,6000,6000,0
330000,2,2,3,25,9,10,9,9,9,9,118053,197622,25664,9461,6407,15791,198842,25000,9004,6000,15000,6000,0
330000,2,2,3,28,9,9,9,9,9,7,221793,225079,229947,233122,246414,253338,10000,10000,8507,17215,11000,0,0
330000,2,3,3,39,9,9,9,9,9,9,94384,46006,48123,50195,51942,55963,4000,3000,3000,3000,5000,2000,0
330000,2,4,3,36,9,10,10,9,9,9,18768,3736,119340,134194,76865,78760,3744,119356,20062,10189,30032,4005,0
330000,2,2,3,39,8,10,10,10,7,10,0,1380,0,404,404,24420,1380,0,404,0,24420,480,0
330000,2,2,3,27,11,11,11,11,11,10,0,0,0,0,0,2234,0,0,0,0,2234,1000,0
330000,2,2,3,43,9,9,9,9,9,9,15018,17365,19114,14093,16005,4935,3000,2500,3000,3000,170,2000,0
330000,2,3,3,41,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
330000,2,3,3,31,9,9,9,9,9,9,132514,137347,391478,142842,143257,144783,10000,65042,12000,5000,6000,6000,0
330000,2,3,3,31,9,9,9,9,9,9,22285,23111,23622,23253,22525,22419,1700,1700,1700,1000,1000,1211,0
330000,2,3,3,32,9,9,9,9,9,9,155927,141523,134480,126316,125396,128081,5388,5079,4876,4400,4600,5000,0
330000,2,2,3,31,10,9,10,10,10,10,1732,1349,1366,1383,1383,1383,1000,1400,1400,1383,1383,851,0
330000,2,3,3,37,11,11,11,11,11,11,726,-20,10756,0,442,0,0,10776,0,442,0,297,0
330000,2,2,3,37,9,9,9,9,9,9,46348,37052,36228,37833,37694,41269,1574,1640,3000,3000,4016,2049,0
330000,2,4,3,34,9,9,9,9,9,9,252755,272262,281220,121814,11383,13090,25000,15000,7000,3000,2000,90000,0
330000,2,3,3,41,10,10,10,10,9,10,11006,4160,48549,16942,1610,26842,4160,48549,18562,0,26842,11938,0
330000,2,3,3,58,11,11,11,11,11,11,880,2304,0,440,0,115,2304,0,440,0,115,0,1
330000,2,2,3,51,9,9,9,7,9,9,208263,200865,194176,184986,173688,164579,10000,10500,8000,6000,6000,6000,0
320000,2,3,3,41,9,9,9,9,9,9,97797,99672,101953,102284,104090,105859,4520,5050,3590,3700,3750,3510,0
320000,2,3,3,34,11,10,9,10,10,10,65083,23750,22381,14685,7511,6722,23750,10162,14702,7511,6722,10000,0
320000,2,2,3,53,9,9,9,9,9,9,33589,34608,38544,44486,52319,51764,3000,6000,8000,10000,1900,2000,0
320000,2,3,3,38,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
320000,2,2,3,41,9,9,9,9,9,9,49846,53811,38717,35409,35036,35939,5000,2000,2000,3000,3000,1500,0
320000,2,2,3,35,9,9,9,7,9,9,4050,4914,6630,6393,9721,10584,1073,1789,0,3425,1000,3425,0
320000,2,3,3,34,10,10,10,9,10,10,7417,7488,24003,10208,22215,7332,8000,25000,0,22500,32516,22000,0
320000,2,2,3,36,11,10,9,9,9,9,73024,66537,58762,43112,67290,62132,2904,2973,1579,40020,3127,1206,0
320000,2,2,3,44,10,10,10,10,10,10,3493,12444,46163,1373,6064,2145,12498,46185,1387,6094,2155,1273,0
320000,2,3,3,34,11,11,11,11,11,11,11317,2612,1265,3031,13001,8807,2617,1265,3031,13001,8807,4003,0
320000,2,3,3,29,9,9,9,9,10,10,95322,98787,97996,27996,1712,-216,5000,2000,2000,2000,0,10000,0
320000,2,2,3,32,9,9,9,9,9,9,160832,164750,168370,169371,172868,150827,8000,8000,5500,6100,6000,5000,0
320000,2,2,3,29,10,10,10,9,9,9,3196,7655,204787,122501,63816,17257,7655,205211,6100,5000,2000,8000,1
320000,2,2,3,36,9,9,9,9,9,9,4062,5143,5988,6988,7988,0,1155,1000,1000,1000,0,2500,0
320000,2,3,3,41,11,11,11,11,11,11,56093,0,0,0,12974,0,0,0,0,12974,0,5616,0
320000,2,3,3,33,8,11,11,10,10,10,0,0,0,1248,1479,0,0,0,1248,1479,0,0,0
320000,2,2,3,43,9,9,9,9,9,9,181048,186444,188596,192145,195813,198648,8500,7000,6800,7000,6965,7500,0
320000,2,2,3,47,10,10,7,10,7,10,10159,37758,15591,39240,28424,25120,38075,0,39424,0,25120,35375,0
320000,2,2,3,29,9,9,9,9,9,9,145907,150336,110569,106095,92573,89650,30236,5004,4086,5033,5020,3006,0
320000,2,2,3,44,10,10,10,10,9,10,396,396,396,792,396,396,396,396,792,0,396,396,0
320000,2,2,3,55,11,11,11,11,11,11,11973,4076,7879,5436,51529,18088,4093,7917,5459,51787,18178,3659,0
320000,2,2,3,53,9,9,9,9,9,9,8513,151835,153327,155528,158745,161937,150000,8510,5000,4500,4544,5000,0
320000,2,2,3,39,9,9,9,9,9,9,38332,63396,66871,69339,31525,30861,30000,4700,3000,5000,5000,7000,0
320000,2,3,3,34,10,10,10,10,10,10,800,18873,-150,150,21565,4818,18873,0,500,21565,5000,168492,1
320000,2,3,3,42,9,9,9,9,9,9,197352,201913,103278,62891,64948,66961,9000,6000,3000,3000,3000,3000,0
320000,2,2,3,50,9,9,9,7,9,9,271305,268368,275804,261312,245234,243238,9703,20303,12,8303,10029,8010,0
320000,2,2,3,36,11,11,11,11,11,11,-20,-20,-20,-20,-20,-20,0,0,0,0,0,0,0
320000,2,2,3,39,9,9,9,9,9,9,147440,137938,131816,120761,120375,120897,5009,6125,4001,4013,5000,4015,0
320000,2,3,3,37,11,11,11,11,11,11,14536,2935,3019,4179,4256,2675,2949,3034,4200,4277,2688,3651,0
320000,2,3,3,42,8,7,7,9,9,9,318844,324589,320622,252323,253557,256525,10000,450,7025,7161,8000,6883,0
320000,2,3,3,39,9,9,9,9,9,9,206461,117168,128832,133329,53870,13185,5000,15000,5000,5000,3000,5000,0
320000,2,2,3,43,10,10,10,10,10,10,24685,27002,82271,5315,33059,908,30161,82271,5315,33059,908,6382,0
320000,2,2,3,35,10,9,9,9,9,9,177391,182132,101849,92474,95279,77536,8200,4364,18000,4000,2576,5000,0
320000,2,2,3,32,9,9,9,9,9,9,101121,86781,74909,55472,53699,46313,5800,9805,5006,3704,12860,13201,0
320000,2,2,3,39,10,10,10,10,10,9,42442,3336,7210,6091,24641,30005,3336,7210,6091,24641,30000,5645,0
320000,2,2,3,46,10,10,10,10,9,10,545,5590,8477,18428,119,9416,5590,8489,18443,0,9416,2328,0
320000,2,2,3,32,9,9,9,11,10,9,44312,23132,-2793,-2793,20381,25198,3000,23,0,23381,5000,5000,1
320000,2,3,3,36,10,7,9,9,9,9,7868,6728,13355,16876,20443,24101,0,8000,5000,5000,5000,11906,0
320000,2,2,3,40,9,9,9,9,9,9,96225,99606,100704,208794,213025,217400,5000,2704,108794,5123,5255,5333,0
320000,2,2,3,53,9,9,9,9,9,9,319711,33589,34608,38544,44486,52319,3000,3000,6000,8000,10000,1900,0
320000,2,2,3,38,11,11,11,11,11,11,0,0,0,111,0,288,0,0,111,0,288,1200,0
320000,2,3,3,41,9,9,9,9,9,9,59807,68080,67745,91798,90936,92588,10000,4200,30000,7,3000,0,0
320000,2,2,3,44,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,2,3,3,46,10,10,10,10,10,10,57593,534,2709,0,7779,0,534,2709,0,7779,0,417,0
320000,2,2,3,35,9,9,9,9,9,9,158942,155925,126767,114110,109637,95850,5057,4606,5800,3375,3324,2500,0
320000,2,3,3,45,8,11,11,10,10,10,0,0,0,370,9301,0,0,0,370,9301,0,0,0
320000,2,2,3,34,9,9,9,9,9,9,3825,3835,6746,9472,11777,14282,3000,3000,3000,3000,3000,4000,0
320000,2,2,3,38,9,9,9,9,9,9,129416,129575,125866,130067,131128,124469,4836,4919,6246,4395,4524,4850,0
320000,2,2,3,28,9,9,7,9,9,9,320635,313060,293055,269585,248093,239025,12500,22,11155,9100,8700,9183,1
320000,2,2,3,29,9,9,9,9,9,9,34818,22718,9398,10222,13791,13498,1690,1500,1000,3628,1041,1006,0
320000,2,3,3,29,10,9,9,11,11,11,2799,7932,0,0,0,0,7329,0,0,0,0,0,0
320000,2,2,3,33,10,10,10,10,10,10,3077,1651,1060,4070,2695,7544,1661,1060,4070,2700,7544,3563,1
320000,2,2,3,46,11,11,11,10,10,10,15176,24845,12680,5522,44743,18931,24969,12743,5542,44956,19011,8138,0
320000,2,2,3,37,7,7,7,7,7,7,289260,297888,304025,308421,315291,310339,14500,12001,10500,13000,1,120021,0
320000,2,3,3,36,10,10,7,7,11,11,7225,9336,945,-37,-37,-37,9386,13,0,0,0,7445,0
320000,2,4,3,46,11,11,11,11,11,11,17849,5149,16615,2914,696,740,5149,16654,2914,696,740,6498,0
320000,2,2,3,42,10,10,10,10,10,10,2862,18729,23405,16662,38459,2836,18729,23421,16683,38459,2836,1286,0
320000,2,3,3,42,9,9,9,9,9,9,212883,197352,201913,103278,62891,64948,9000,9000,6000,3000,3000,3000,0
320000,2,2,3,33,9,9,9,9,9,9,324160,295866,226752,222278,224190,226836,10067,11000,5000,4519,2646,21457,0
320000,2,2,3,27,11,11,11,11,11,11,1175,0,0,0,5210,0,0,0,0,5210,0,0,0
320000,2,2,3,31,9,9,9,9,9,9,2437,3490,4529,5548,6450,7342,1100,1100,1100,1000,1000,8000,0
320000,2,2,3,37,9,9,9,9,9,9,202442,187475,164694,148160,132230,121191,8211,6100,6094,5035,4446,5028,0
320000,2,2,3,30,9,9,9,9,9,9,91029,84644,87765,83094,66463,63977,5005,15055,16752,10012,10071,10039,0
320000,2,3,3,38,7,7,11,11,11,11,2500,0,0,0,0,0,0,0,0,0,0,0,1
320000,2,3,3,35,10,7,10,10,10,10,6793,3659,232702,3529,14212,1166,5,232702,3529,14212,1200,8200,0
320000,2,2,3,44,11,11,11,11,11,11,-6,650,2849,1060,3667,1627,656,2849,1060,3667,1627,1102,0
320000,2,2,3,35,10,10,10,10,9,9,2276,6626,11131,13824,17992,15250,6626,12446,17746,6000,5749,928,1
320000,2,2,3,43,7,9,9,9,9,9,520651,383123,391741,400196,408503,156881,10000,11000,11000,10800,5992,4967,1
320000,2,2,3,42,10,10,11,11,11,11,8144,0,0,0,0,0,0,0,0,0,0,0,1
320000,2,3,3,58,11,11,11,11,11,11,1100,0,0,0,0,0,0,0,0,0,0,434,0
320000,2,3,3,41,9,9,9,9,9,9,95155,97797,99672,101953,102284,104090,4400,4520,5050,3590,3700,3750,0
320000,2,3,3,34,11,11,10,9,9,9,5159,967,14331,16591,9433,398,967,14331,9433,0,0,3090,0
320000,2,2,3,39,9,9,9,11,10,10,46383,111937,0,0,589,-4543,68800,0,0,589,0,0,0
320000,2,2,3,30,11,11,11,11,11,11,1031,1886,2913,-27,-27,5399,1895,2927,0,0,5426,3700,0
320000,2,2,3,41,11,11,11,11,11,11,2555,7065,648,2258,722,15937,7100,651,2269,725,16014,3088,0
320000,2,3,3,42,9,9,7,7,9,9,304057,318844,324589,320622,252323,253557,20000,10000,450,7025,7161,8000,1
320000,2,3,3,50,10,10,10,10,11,11,885,2116,11481,0,0,0,2116,11481,0,0,0,240,0
310000,2,2,3,49,11,11,11,11,11,11,13465,7867,7600,11185,3544,464,7875,7600,11185,3544,464,0,0
310000,2,2,3,35,7,9,9,9,9,9,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1
310000,2,2,3,43,9,9,9,9,9,9,23396,24182,25135,25095,25356,25514,1426,1379,867,898,933,807,0
310000,2,4,3,35,8,11,11,11,11,11,10350,0,0,0,0,0,0,0,0,0,0,0,0
310000,2,2,3,39,9,9,9,9,9,9,7246,6713,9507,8894,7418,12154,1155,4507,1000,283,7482,2473,0
310000,2,2,3,29,9,9,9,10,9,9,74955,77730,78497,72529,76345,79072,4000,5000,72529,5000,4000,4000,0
310000,2,3,3,43,11,11,11,11,11,11,14619,1881,13750,9837,7785,14460,12484,13961,9838,7785,14460,14195,0
310000,2,2,3,44,10,10,11,11,11,11,500,0,0,0,0,0,0,0,0,0,0,0,0
310000,2,3,3,33,11,11,11,11,11,11,115,894,0,0,0,0,894,0,0,0,0,0,1
310000,2,3,3,39,10,10,10,10,10,7,1989,4566,5329,5724,1518,1336,4566,5433,5724,1336,0,3167,0
310000,2,2,3,32,9,9,9,9,9,9,162530,155831,96835,89223,80462,73899,6100,4252,5000,2780,4881,3000,0
310000,2,2,3,41,10,10,10,10,10,10,530,7233,4158,8408,542,2314,7233,4318,8408,542,2314,648,0
310000,2,2,3,43,8,7,7,7,7,7,266629,270414,264482,280240,285805,272059,9500,0,20000,10000,0,9755,1
310000,2,3,3,37,10,10,10,10,9,10,325,4373,26863,7443,4221,8172,4373,26863,7443,0,8172,31362,0
310000,2,2,3,29,9,9,9,9,9,9,182202,162547,140911,111881,78759,78877,5118,3758,3901,2206,3089,3023,0
310000,2,2,3,34,9,9,10,10,10,10,4153,2199,5565,4050,4922,15362,1002,5565,4050,4922,15362,12000,0
310000,2,3,3,66,9,9,9,9,9,9,259874,236662,220421,224801,229520,234145,8874,7984,8029,8324,8435,8552,1
310000,2,2,3,42,11,11,11,11,11,10,-606,44878,19950,79227,20097,25594,45484,20033,79520,94,25910,10933,0
310000,2,2,3,28,9,9,9,9,9,9,106540,110211,208505,150380,38551,42901,5000,100000,7000,10000,5000,5000,0
310000,2,3,3,25,9,9,9,9,9,9,184538,153625,142810,125869,107986,83461,5019,3872,3147,2912,5109,1604,0
310000,2,2,3,48,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
310000,2,2,3,37,11,11,11,10,9,9,100648,-2000,3500,159028,162372,165588,716,6000,159028,5899,5921,6130,0
310000,2,3,3,41,9,9,9,9,9,9,48815,39593,104341,76635,46219,55045,2063,76651,7129,3000,10000,10000,0
310000,2,2,3,34,10,10,10,10,10,10,3595,4073,11263,2710,2371,2318,4073,11321,2710,2371,2318,4352,0
310000,2,3,3,35,10,10,9,9,9,9,2948,62593,152141,125325,109142,103020,62635,100042,4017,9184,4081,6042,0
310000,2,3,3,30,9,9,9,9,9,9,27289,28020,31140,27695,17338,17731,1489,4415,1084,491,540,4000,0
310000,2,3,3,38,8,11,11,11,11,10,0,0,0,0,0,69,0,0,0,0,69,500,1
310000,2,3,3,34,10,10,10,9,10,10,455,455,1415,883,883,1033,455,1415,0,883,1033,883,1
310000,2,3,3,32,9,9,9,9,9,9,66916,63746,58216,57112,53694,49205,2440,2041,1520,1581,1774,1523,0
310000,2,2,3,40,9,9,9,9,9,9,180225,85799,103459,80237,74627,52057,10000,20000,10000,6000,5000,5000,0
310000,2,2,3,35,9,9,10,9,9,10,14332,8257,11505,17264,10919,3185,1041,11512,7271,5000,3215,15558,0
310000,2,2,3,37,11,11,10,9,9,9,0,0,5365,6274,7017,8893,0,5365,1000,1000,2000,2000,0
310000,2,3,3,47,11,11,11,11,11,11,5202,6495,5781,7754,12315,14099,3000,1000,4000,5000,5000,5000,0
310000,2,2,3,32,9,9,9,9,9,9,73491,76452,78736,80590,82453,84252,4000,4000,3000,3000,3000,5000,0
310000,2,3,3,47,9,9,7,9,9,9,131559,135970,121016,111214,101957,92805,17839,0,5000,4000,4000,3000,0
310000,2,2,3,37,9,9,9,9,9,9,44981,42940,43449,44925,42725,34303,1942,1460,1936,1742,1303,1249,0
310000,2,2,3,34,9,9,9,9,9,9,87842,42594,26198,26766,27341,28891,3021,1600,1000,1000,2000,3000,0
310000,2,2,3,34,9,9,9,9,9,9,86769,87842,42594,26198,26766,27341,2800,3021,1600,1000,1000,2000,0
310000,2,2,3,49,9,9,9,9,9,9,52439,44350,34608,21262,11944,-2571,2042,1562,1118,1139,2195,61526,0
310000,2,2,3,29,11,11,11,11,11,11,13158,1062,8805,3024,0,0,1062,8805,3087,0,0,3240,0
310000,2,3,3,37,11,11,11,11,11,11,123,123,0,123,0,0,123,0,123,0,0,0,0
310000,2,2,3,37,9,9,9,9,9,9,30691,27595,29616,29598,27589,28985,7595,5616,9598,5589,5985,9382,0
310000,2,2,3,29,9,9,9,9,9,9,26597,27141,25567,21794,20911,14023,1732,1408,1209,622,600,748,0
310000,2,2,3,40,11,11,11,11,11,11,3268,206,589,1594,28252,15081,206,589,1594,28252,18381,4100,0
310000,2,2,3,30,10,9,9,9,9,9,13768,17520,21218,40531,41630,51983,4000,4000,20003,3027,20006,10056,0
310000,2,3,3,62,7,7,7,7,7,7,327289,323125,308878,314524,308637,283200,12500,2100,22053,10654,0,10450,0
310000,2,2,3,47,9,9,9,9,9,9,290211,296743,303686,226605,224937,228912,10989,12100,8000,8000,9000,7670,0
310000,2,3,3,36,9,9,9,9,9,9,157173,160555,170288,175252,177855,181846,6000,12398,7814,7000,7000,6597,0
310000,2,2,3,25,9,9,9,9,9,9,191767,185445,188255,187384,184222,183544,6612,8321,7022,6021,6005,6042,0
310000,2,2,3,30,9,9,9,9,9,9,296942,302778,299162,305251,262368,254340,12401,13000,13208,10000,9506,10002,0
310000,2,2,3,42,9,10,10,7,10,10,21692,19697,17257,7900,17161,14585,19697,2270,4,17161,7030,0,0
310000,2,3,3,36,9,9,9,9,9,9,101941,71874,70459,72958,55547,30970,3016,3031,10091,1429,1500,10207,0
310000,2,3,3,35,9,9,9,9,9,9,143072,153378,176904,174117,125526,108107,30000,30000,10054,10000,10000,5000,0
310000,2,2,3,46,9,9,9,9,9,9,43990,45872,47135,46944,49121,51337,3000,3000,2000,3000,3000,1000,0
310000,2,3,3,41,10,9,9,9,9,9,30680,126866,129449,106382,98892,92599,100000,16036,5000,3000,3000,3000,0
310000,2,3,3,39,11,11,11,11,11,11,12080,1989,4566,5329,5724,1518,1989,4566,5433,5724,1336,0,0
310000,2,3,3,43,9,9,10,9,9,9,112343,25349,21033,19033,9588,5222,3023,21033,1000,192,104,87268,0
310000,2,3,3,29,11,11,11,11,11,11,594,235,5641,0,0,0,477,5648,0,0,0,2287,0
310000,2,3,3,32,9,10,9,9,9,9,4762,26943,7488,10276,96059,6434,26943,5000,6000,93000,3000,5000,1
310000,2,2,3,38,9,9,9,9,9,9,302623,310142,308006,239008,245493,250797,12000,12000,8500,10000,9000,8500,0
310000,2,3,3,33,11,11,11,11,11,11,2729,0,0,0,0,343,0,0,0,0,343,410,1
310000,2,3,3,39,11,11,11,11,11,11,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585,0
310000,2,2,3,46,10,10,10,10,10,11,12479,423,430,843,857,-777,423,430,845,857,628,0,0
310000,2,2,3,39,11,11,11,11,11,11,360,360,360,360,360,360,360,360,360,360,360,360,0
310000,2,3,3,47,10,9,9,9,9,9,2257,5202,6495,5781,7754,12315,3000,3000,1000,4000,5000,5000,0
310000,2,2,3,32,9,9,9,9,9,9,69886,70950,71403,69478,53786,52791,2177,2216,1879,1563,2000,1539,0
310000,2,3,3,32,9,9,9,9,9,9,141203,84594,66624,48213,144758,601,7000,5500,4000,100000,601,360,0
310000,2,3,3,39,10,10,10,10,9,9,3803,678,3050,9080,4990,4940,681,3072,9100,23,4964,1676,0
310000,2,3,3,34,9,9,9,9,9,9,270776,263983,215686,186680,82775,107595,11080,8054,7037,2010,50186,2011,0
310000,2,3,3,41,10,7,10,10,10,9,3640,1094,9445,5202,14589,11673,0,9453,5206,14589,0,16563,0
310000,2,2,3,62,9,9,9,9,9,9,113529,116101,119953,119583,120837,99114,5000,6000,5005,5000,4000,3000,0
310000,2,3,3,41,9,9,9,9,9,9,20876,21999,7426,6092,5074,3865,2016,1200,1100,1000,300,1000,0
310000,2,3,3,45,9,9,9,9,9,9,91532,93351,96218,97722,101082,103202,3340,4370,4000,5000,3899,3761,0
310000,2,2,3,46,11,11,11,11,11,11,53474,11913,6629,34342,1900,5807,11919,6629,17171,3800,5807,1380,0
310000,2,2,3,33,9,9,9,9,9,9,73095,72437,71851,71120,70463,69876,2573,2594,2483,2458,2516,2461,0
310000,2,2,3,33,9,9,9,9,9,9,86513,82406,81964,74927,71636,66409,4000,3505,3500,2000,2200,3000,0
310000,2,3,3,43,9,9,9,9,9,9,66140,66637,68131,68585,68657,55457,6000,10000,3018,4000,3000,3000,0
